1144;13.02.2021;05:00:00;14:00:01;540
1144;15.02.2021;22:00:00;06:00:00;480
1144;16.02.2021;22:00:00;06:00:00;480
1144;17.02.2021;22:00:00;06:00:00;480
1144;18.02.2021;22:00:00;06:00:00;480
1144;19.02.2021;22:00:00;06:00:00;480
1144;22.02.2021;14:00:00;22:00:00;480
1144;23.02.2021;14:00:00;22:00:00;480
1144;24.02.2021;14:00:00;22:00:00;480
1144;25.02.2021;14:00:00;22:00:00;480
1144;26.02.2021;09:52:21;19:00:05;540
641;01.02.2021;06:00:00;14:00:00;480
641;02.02.2021;06:00:00;14:00:00;480
641;03.02.2021;06:00:00;14:00:00;480
641;04.02.2021;06:00:00;14:00:00;480
641;05.02.2021;06:00:00;14:00:00;480
641;08.02.2021;22:00:00;06:00:00;480
641;09.02.2021;22:00:00;06:00:00;480
641;10.02.2021;22:00:00;06:00:00;480
641;11.02.2021;22:00:00;06:00:00;480
641;17.02.2021;14:00:00;22:00:00;480
641;18.02.2021;14:00:00;22:00:00;480
641;19.02.2021;14:00:00;22:00:00;480
641;22.02.2021;06:00:00;14:00:00;480
641;23.02.2021;06:00:00;14:00:00;480
641;24.02.2021;06:00:00;14:00:00;480
641;25.02.2021;06:00:00;14:00:00;480
641;26.02.2021;06:00:00;14:00:00;480
2216;01.02.2021;06:00:00;14:00:00;480
2216;02.02.2021;06:00:00;14:00:00;480
2216;03.02.2021;06:47:30;14:00:27;420
2216;05.02.2021;06:00:00;14:00:00;480
2216;09.02.2021;22:00:00;06:00:00;480
2216;10.02.2021;22:00:00;06:00:00;480
2216;11.02.2021;22:00:00;06:00:00;480
2216;15.02.2021;14:00:00;22:00:00;480
2216;16.02.2021;14:00:00;22:00:00;480
2216;18.02.2021;14:00:00;22:00:00;480
2216;22.02.2021;06:00:00;14:00:00;480
2216;23.02.2021;06:00:00;14:00:00;480
2216;24.02.2021;06:00:00;14:00:00;480
2216;25.02.2021;06:00:00;14:00:00;480
1659;01.02.2021;22:00:00;06:00:00;480
1659;02.02.2021;22:00:00;06:00:00;480
1659;03.02.2021;22:00:00;06:00:00;480
1659;04.02.2021;22:00:00;06:00:00;480
1659;05.02.2021;22:00:00;06:00:00;480
1659;08.02.2021;14:00:00;22:00:00;480
1659;09.02.2021;14:00:00;22:00:00;480
1659;10.02.2021;14:00:00;22:00:00;480
1659;11.02.2021;14:00:00;22:00:00;480
1659;12.02.2021;14:00:00;22:00:00;480
1659;22.02.2021;22:00:00;06:00:00;480
1659;23.02.2021;22:00:00;06:00:00;480
1659;24.02.2021;22:00:00;06:00:00;480
1659;25.02.2021;22:00:00;06:00:00;480
1659;26.02.2021;22:00:00;06:00:00;480
1427;01.02.2021;22:00:00;06:00:00;480
1427;02.02.2021;22:00:00;06:00:00;480
1427;03.02.2021;22:00:00;06:00:00;480
1427;04.02.2021;22:00:00;06:00:00;480
1427;05.02.2021;22:00:00;06:00:00;480
1427;08.02.2021;14:00:00;22:00:00;480
1427;09.02.2021;14:00:00;22:00:00;480
1427;15.02.2021;06:00:00;14:00:00;480
1427;16.02.2021;06:00:00;14:00:00;480
1427;17.02.2021;06:00:00;14:00:00;480
1427;18.02.2021;06:00:00;14:00:00;480
1427;19.02.2021;06:00:00;14:00:00;480
1427;22.02.2021;22:00:00;06:00:00;480
1427;23.02.2021;22:00:00;06:00:00;480
1427;24.02.2021;22:00:00;06:00:00;480
1427;25.02.2021;22:00:00;06:00:00;480
1427;26.02.2021;22:00:00;06:00:00;480
576;01.02.2021;22:00:00;06:00:00;480
576;02.02.2021;22:00:00;06:00:00;480
576;03.02.2021;22:00:00;06:00:00;480
576;04.02.2021;22:00:00;06:00:00;480
576;05.02.2021;22:00:00;06:00:00;480
576;08.02.2021;14:00:00;22:00:00;480
